name,address,city,state,zip,lat,lng,
Elaine Jordan Inc - Fresno,"5623 West Barstow,",Fresno,California,93722,36.799361,-119.874794,
Elite RV Service,"17905 East Telegraph Road,",Santa Paula,California,93060,34.402343,-119.094824,
Elaine Jordan Inc - Bakersfield,"4708 Stine Road,",Bakersfield,California,93313,35.16319,-119.046322,
El Monte RV - Van Nuys,"6323 Sepulveda Blvd,",Van Nuys,California,91411,34.178522,-118.459234,
El Monte RV - Santa Cruz,"2345 South Rodeo Gulch,",Santa Cruz,California,95062,36.970525,-121.987488,
El Monte RV - Santa Ana,"1321 North Harbor Blvd,",Santa Ana,California,92703,33.747155,-117.907326,
El Monte RV - San Jose,"505 Asbury,",San Jose,California,95110,37.346512,-121.909803,
El Monte RV - San Diego,"8665 Mission Gorge Road, #a1,",Santee,California,92071,32.852358,-116.987842,
El Monte RV - San Bernardino,"565 East Redlands Blvd,",San Bernardino,California,92408,34.083458,-117.270016,
El Monte RV - Redding,"1914 Twin View Blvd,",Redding,California,96003,40.751937,-122.230678,
El Monte RV - Oakland,"4901 Coliseum Way,",Oakland,California,94601,37.775545,-122.218705,
El Monte RV - Palo Alto,"4220 El Camino Real,",Palo Alto,California,94306,37.415727,-122.130762,
El Monte RV - Dublin,"6301 Scarlett Court,",Dublin,California,94568,37.715245,-121.9147,
El Monte RV - Lancaster,"807 West Avenue K,",Lancaster,California,93534,34.713292,-118.15292,
El Monte RV - El Monte,"12061 East Valley Blvd,",El Monte,California,91732,34.07342,-118.015345,
Ed's RV Repair,"16786 Ceres Avenue,",Fontana,California,92335,34.085972,-117.464597,
El Monte RV - Los Angeles,"12818 Firestone Blvd,",Santa Fe Springs,California,90670,33.933565,-118.062611,
EcoDirect,"2147 3rd St,",La Verne,California,91750,34.18001,-117.773939,
Happy Campers Of America,"790 Cesar Chavez/army Street,",San Francisco,California,94124,37.728895,-122.382779,
Concept Awning & Canvas Co,"202 East Mill Street,",San Bernardino,California,92408,34.083458,-117.270016,
Happy Daze RV,"1188 El Camino Avenue,",Sacramento,California,95815,38.605407,-121.447593,
Hansel Toyota RV,"1221 Petaluma Blvd North,",Petaluma,California,94952,38.234553,-122.760385,
Halimeh Auto-trailer,"8131 Cornwall Street,",Rancho Cucamonga,California,91739,34.172754,-117.521243,
Hales & Symons Inc,"730 South Washington Street,",Sonora,California,95370,37.984549,-120.349264,
H B Chapman Jr & Company,"2040 Williams Street,",San Leandro,California,94577,37.713275,-122.16735,
H & H RV Repair & Storage,"10951 Jacinto Way,",Ventura,California,93004,34.278679,-119.165615,
H & H RV Repair,"3074 North Ashby Road,",Merced,California,95348,37.392287,-120.498299,
H & S Gas,"6880 Perks Court,",Placerville,California,95667,38.734925,-120.789952,
Guaranty RV,"5870-a Guaranty Way,",Gilroy,California,95020,37.018419,-121.554249,
Greenwood Enterprises,"1263 West Holt,",Ontario,California,91762,34.05941,-117.674011,
Guaranty RV,"80-425 Highway 111,",Indio,California,92201,33.710984,-116.204844,
Greener Tomorrow Landscaping,"9107 Wilshire Blvd Suite 350,",Beverly Hills,California,90210,34.100517,-118.414712,
Green's Trailer Supply,"120 North Benson,",Ontario,California,91762,34.05941,-117.674011,
Good Guys Camper,"1198 Broadway,",El Cajon,California,92021,32.838798,-116.869956,
Good Times RV,"1440 East Main Street,",El Cajon,California,92021,32.838798,-116.869956,
Good Guys Automotive,"22765 Savi Ranch Pkwy, Unit B,",Yorba Linda,California,92887,33.885514,-117.730164,
Gmc RV,"14730 East Valley Blvd,",City Of Industry,California,91746,34.044416,-117.985366,
Gonzales & Sons,"1040 Lomita Blvd,",Harbor City,California,90710,33.799904,-118.298661,
Gold Country,"265 Applegate School Road,",Applegate,California,95703,38.985882,-120.978665,
Glen-l RV,"9152 Rosecrans Avenue,",Bellflower,California,90706,33.887821,-118.12725,
Gleason's Salinas RV Inc,"302 Commission Street,",Salinas,California,93901,36.636344,-121.623978,
Glassett RV,"10545 Burned Oak Lane,",Escondido,California,92026,33.212444,-117.116098,
Giant RV Palm Desert,"77-840 Varner Road,",Palm Desert,California,92211,33.765401,-116.334205,
Gilmore RV,"3496 Commerce,",Riverside,California,92507,33.970847,-117.32512,
Giant RV Montclair,"9150 Benson Avenue,",Montclair,California,91763,34.072329,-117.698315,
Giant RV Santa Ana,"220 West Central Avenue,",Santa Ana,California,92707,33.709935,-117.870431,
Giant RV Irvine,"6952 Trabuco Road,",Irvine,California,92618,33.666942,-117.732094,
Giant RV Colton,"1300 East Santo Antonio Drive,",Colton,California,92324,34.02452,-117.289255,
Giant Inland Empire Lake Elsinore,"29910 Ohana Circle,",Lake Elsinore,California,92532,33.692673,-117.302957,
Gervais Contractors Inc,"136 Sierra Vista,",Redlands,California,92373,34.011953,-117.159699,
George Jump's RV,"332 Sierra Vista Drive,",Rancho Cordova,California,95670,38.604268,-121.280327,
Gateway Ace Hardware,"6259 Highway 178,",Inyokern,California,93527,36.119622,-118.177124,
Gary's RV Service,"41180 Orange Place,",Hemet,California,92544,33.648169,-116.895308,
Gene's Mobile RV Awning,"10431 North Lynn Circle, #h,",Mira Loma,California,91762,34.05941,-117.674011,
Genie Air Cond & Heating Inc,"15035 Califa Street,",Van Nuys,California,91411,34.178522,-118.459234,
Gallagher's RV,"1005 Paso Robles Street,",Paso Robles,California,93446,35.662509,-120.749865,
G's RV Repair,"1875 North Alta Avenue,",Dinuba,California,93618,36.521012,-119.389446,
G E M RV,"201 Placentia Avenue,",Costa Mesa,California,92627,33.647763,-117.919761,
Gabe's Awnings,"29164 Highway 41,",Coarsegold,California,93614,37.209821,-119.749802,
G's RV Repair,"391 South Alta Avenue,",Dinuba,California,93618,36.521012,-119.389446,
G & G Hardware,"729 South Broadway,",Yreka,California,96097,41.756147,-122.659466,
Galaxy Campers,"1033 West Holt Blvd,",Ontario,California,91762,34.05941,-117.674011,
Fun Time Full Time Bidwell Mar,"801 Bidwell Canyon Road,",Oroville,California,95966,39.47536,-121.41411,
Funday RV Service,"395 Via Del Monte,",Oceanside,California,92054,33.195534,-117.354538,
Freeway Trailer Sales,"945 West Mission Avenue,",Escondido,California,92025,33.102005,-117.080419,
Wheels Motor & RV,"1284 West Henri De Tonti Blvd,",Springdale,Arkansas,72762,36.18165,-94.23068,
Vic's RV & Automotive,"301 Highway 7 North,",Hot Springs,Arkansas,71901,34.526453,-92.974072,
Tweedy's Inc,"7400 Landers Road,",Sherwood,Arkansas,72117,34.769847,-92.145446,
Twin Lakes Automotive,"467 Buford Road,",Mountain Home,Arkansas,72653,36.342381,-92.38543,
Transport Refrigeration,"715 North Bloomington Street,",Lowell,Arkansas,72745,36.246524,-94.102609,
The RV Center,"1709 South Main,",Stuttgart,Arkansas,72160,34.427743,-91.528699,
The Trading Post,"209 East Stillwell,",De Queen,Arkansas,71832,34.036919,-94.351136,
Mashburn RV Center,"4100 Stadium Blvd,",Jonesboro,Arkansas,72404,35.773862,-90.778838,
Trailer Country,"3903 Highway 367 South,",Cabot,Arkansas,72023,34.964267,-92.063652,
Lake Country RV,"2902 Ne Hudson Road,",Rogers,Arkansas,72756,36.32298,-93.975959,
Linn's RV,"15574 Highway 65 South,",Damascus,Arkansas,72039,35.356065,-92.397334,
Kinley Appliance Heat & Air,"2021 North College Avenue,",El Dorado,Arkansas,71730,33.198844,-92.627076,
Lil' Bear RV & Auto Center,"4747 Highway 62 West,",Eureka Springs,Arkansas,72632,36.373213,-93.743893,
Kent Industries,"203 West River Street,",Ozark,Arkansas,72949,35.584277,-93.805165,
Linden's Mobile Homes & RV Supply,"Rr 2, Highway 62,",Gassville,Arkansas,72635,36.318364,-92.513841,
Ken's RV Sales,"1763 Highway 70-71 East,",Dequeen,Arkansas,71832,34.036919,-94.351136,
Kellys RV Inc,"12330 Highway 412 West,",Paragould,Arkansas,72450,36.079546,-90.51644,
K & K Tack And RV Parts,"Route 1 Box 164a-1,",Fouke,Arkansas,71837,33.254898,-93.845308,
Keathley Enterprises,"1615 East Oak Street,",Conway,Arkansas,72032,35.065559,-92.362675,
K & M Mobile Home Service,"2839 North Central Avenue,",Batesville,Arkansas,72501,35.791171,-91.653381,
Jonesboro Truck Equipment,"3105 Colony Drive,",Jonesboro,Arkansas,72404,35.773862,-90.778838,
Jj's RV Parts & Service,"9500 Rogers Avenue,",Fort Smith,Arkansas,72903,35.350978,-94.361247,
Jordan's RV Service,"3629 A Highway 65 North,",Harrison,Arkansas,72601,36.238028,-93.085992,
K & K Tack And RV Parts,"1238 Miller County 206,",Fouke,Arkansas,71837,33.254898,-93.845308,
J & K Building & RV,"Rt 1,",De Queen,Arkansas,71832,34.036919,-94.351136,
Innovative RV Repair Inc,"1313 Dodson,",Fort Smith,Arkansas,72901,35.366187,-94.416458,
J & M Mobile Homes Inc,"Po Box 599,",Star City,Arkansas,71667,33.924489,-91.837089,
Ivey Auto Sales Inc,"904 North Main,",Brinkley,Arkansas,72021,34.84554,-91.217479,
Independence County RV Inc,"675 Heber Springs Road,",Batesville,Arkansas,72501,35.791171,-91.653381,
Imboden RV,"510 3rd Street,",Imboden,Arkansas,72434,36.217536,-91.156352,
Ideal RV Center Inc,"4764 Highway 5 North,",Mountain Home,Arkansas,72653,36.342381,-92.38543,
Hummingbird Ridge RV Repair,"9177 Highway 5,",Mountain View,Arkansas,72560,35.851011,-92.094066,
The New River City RV,"6721 Warden Road,",Sherwood,Arkansas,72120,34.902043,-92.240819,
Swains RV Service,"Highway 62 East,",Lincoln,Arkansas,72744,35.96258,-94.435365,
Texarkana Auto & Truck Plaza,"4500 North State Line Avenue,",Texarcana,Arkansas,71854,33.451415,-93.881829,
Terrell's Air Cond & Refrig,"Highway 4 East,",Dierks,Arkansas,71833,34.141928,-94.04125,
Synergy Gas,"911 West Trimbell,",Berryville,Arkansas,72616,36.329139,-93.551929,
Springdale RV,"3023 West Henri De Tonti Blvd,",Springdale,Arkansas,72762,36.18165,-94.23068,
South Y Trailer Supply,"3103 Quality Drive,",Searcy,Arkansas,72143,35.232983,-91.736474,
Sullins Auto & Trailer Sales,"4708 Highway 65 South,",Harrison,Arkansas,72601,36.238028,-93.085992,
Spring River RV Sales & Service,"Highway 62/412 North,",Ash Flat,Arkansas,72513,36.226285,-91.658306,
Skyline Country Homes,"2301 South Division,",Blytheville,Arkansas,72315,35.902669,-89.903375,
Smoot Mobile Homes,"11998 Highway 49,",Marmaduke,Arkansas,72443,36.17577,-90.411414,
Sherwood RV,"8820 Landers Road,",Sherwood,Arkansas,72120,34.902043,-92.240819,
Hot Springs Heating & Air,"1635 South Moore Road,",Hot Springs,Arkansas,71913,34.449239,-93.094266,
Highway RV,"14644 East Highway 62,",Garfield,Arkansas,72732,36.432516,-93.959444,
Highway 62 RV Inc,"13021 Highway 62 West,",Farmington,Arkansas,72730,36.030477,-94.268676,
Highway 5 RV Repair,"16562 Arkansas Highway 5,",Cabot,Arkansas,72023,34.964267,-92.063652,
Gunter's RV,"1457 Highway 64 East,",Vilonia,Arkansas,72173,35.100101,-92.211144,
Hardy's Trailer Sales,"501 Highway 367 North,",Judsonia,Arkansas,72081,35.382007,-91.670425,
Happy Days RV,"3030 South Arkansas,",Russellville,Arkansas,72801,35.279126,-93.140877,
Great Outdoors,"7827 Highway 63 North,",Bono,Arkansas,72416,35.963977,-90.795722,
Grayhawk Works,"154 Grayhawk Road,",Cabot,Arkansas,72023,34.964267,-92.063652,
Gregg Herron Service,"6908 Sparks Road,",Little Rock,Arkansas,72210,34.7139,-92.50845,
George's M/w & Appl Service,"1201 South Old Mo Road,",Springdale,Arkansas,72764,36.175682,-94.060223,
Gaston Melon RV Collection,"5950 West Sunset Avenue,",Springdale,Arkansas,72764,36.175682,-94.060223,
G & J RV Sales & Service,"710 Highway 64 East,",Conway,Arkansas,72032,35.065559,-92.362675,
"French Heating, Ac & Plumbing","3524 Alcoa Road,",Benton,Arkansas,72015,34.485899,-92.585099,
Fred & Jack Trailer Sales,"24218 Interstate 30,",Bryant,Arkansas,72022,34.607458,-92.488544,
Finch RV Inc,"37 Highway 168 North,",Paragould,Arkansas,72450,36.079546,-90.51644,
Glenwood Camper Sales Inc,"2435 C Albert Pike,",Hot Springs,Arkansas,71913,34.449239,-93.094266,
Emery RV,"102 Chicago Street,",Caraway,Arkansas,72419,35.749599,-90.35355,
Elliotts Repair & Maintenance,"923 Mena Street,",Mena,Arkansas,71953,34.608016,-94.197193,
Eldorado RV Sales,"1814 Junction City Road,",El Dorado,Arkansas,71730,33.198844,-92.627076,
E-z Discount,"Highway 27 North,",Marshall,Arkansas,72650,35.884317,-92.701437,
Donnie Herring,"120 Rushing Road,",Rison,Arkansas,71665,33.930261,-92.109532,
Don Ruff & Company,"36 St John Place,",Farmington,Arkansas,72730,36.030477,-94.268676,
Sherwood Forest Outdoor Ctr,"288 Highway 64 East,",Conway,Arkansas,72032,35.065559,-92.362675,
Dependable RV Repair,"501 Highway 367 North,",Judsonia,Arkansas,72081,35.382007,-91.670425,
Dean's Heating & Ac,"1300 California,",Camden,Arkansas,71701,33.586463,-92.81969,
Settle RV Service,"6 Glenbrook Place,",Sherwood,Arkansas,72120,34.902043,-92.240819,
Second Wind Services,"2 Pointer Drive,",Alexander,Arkansas,72002,34.660794,-92.527512,
Scruggs Auto & RV,"422 Highway 425,",Pine Bluff,Arkansas,71601,34.17938,-91.892483,
Sain's Argo & RV,"882 East 9th,",Rector,Arkansas,72461,36.266147,-90.285219,
RV's & More,"3819 West Sunset,",Springdale,Arkansas,72762,36.18165,-94.23068,
S & D RV For Less,"127 Banks Road,",Mammoth Spring,Arkansas,72554,36.438698,-91.562211,
RV Specialties,"2319-a Ingersol Circle,",Fort Smith,Arkansas,72908,35.309004,-94.407401,
RV Rebuilding & Sales,"6601 Lumsden Road,",North Little Rock,Arkansas,72118,34.840468,-92.326035,
RV Satellite Sales,"515 East Court Street,",Piggott,Arkansas,72454,36.406767,-90.202572,
RV City,"3418 Highway 65 South,",Pine Bluff,Arkansas,71601,34.17938,-91.892483,
Roetzel's Nationwide Mh Inc,"7777 Warden Road,",North Little Rock,Arkansas,72120,34.902043,-92.240819,
Rikard & Sons Inc,"203 North Walker,",West Memphis,Arkansas,72301,35.144685,-90.189236,
Rusty's RV,"Highway 71 North,",Lockesburg,Arkansas,71846,33.943737,-94.127736,
Rex Yancy's RV Superstore Inc,"6305 Alma Highway,",Van Buren,Arkansas,72956,35.466396,-94.350067,
Richards Heating And Cooling,"2830 Highway 62-412,",Hardy,Arkansas,72542,36.300403,-91.465978,
Razorback,"3306 Highway 135 North,",Paragould,Arkansas,72450,36.079546,-90.51644,
Razorback Trailer Sales,"2320 Albert Pike Road,",Hot Springs,Arkansas,71913,34.449239,-93.094266,
R & J Travel Shop,"2656 Highway 9,",Morrilton,Arkansas,72110,35.156495,-92.781326,
R & R Sales & Service,"107 West Main,",Walnut Ridge,Arkansas,72476,36.049514,-90.919912,
R & E Supply Inc,"1100 West C Street,",Russellville,Arkansas,72801,35.279126,-93.140877,
Putnam RV Center,"11522 Highway 71 South,",Ft Smith,Arkansas,72916,35.260747,-94.390099,
Presidential Conversions,"2887-b North College,",Fayetteville,Arkansas,72703,36.118332,-94.043243,
Prior Enterprises,"3305 Highway 25 North,",Conway,Arkansas,72032,35.065559,-92.362675,
Price Mobile Homes & RV Inc,"Highway 71 North,",Mena,Arkansas,71953,34.608016,-94.197193,
Premier Sales,"3655 Junction City Highway,",El Dorado,Arkansas,71730,33.198844,-92.627076,
Penny Wise RV World,"160 Highway 79 North,",Magnolia,Arkansas,71753,33.225678,-93.184674,
Pace RV Sales,"1705 California Avenue,",Camden,Arkansas,71701,33.586463,-92.81969,
Outdoor Living Center,"1716 1/2 Fayetteville Highway,",Van Buren,Arkansas,72956,35.466396,-94.350067,
Northwest RV,"697 West Highway 264,",Springdale,Arkansas,72764,36.175682,-94.060223,
Nick's Pickup Trim & RV,"4813 Loop 245,",Texarkana,Arkansas,71854,33.451415,-93.881829,
Natco,"705 Donaldson Street,",Rector,Arkansas,72461,36.266147,-90.285219,
National Travelers Inc,"1380 Amity Road,",Conway,Arkansas,72032,35.065559,-92.362675,
Morris Mobile Home & RV Supply,"Highway 65 South,",Clinton,Arkansas,72031,35.633661,-92.531647,
Motorhome Service Company,"8223 Park Avenue,",Hot Springs,Arkansas,71901,34.526453,-92.974072,
New Hope Homes Inc,"317 North 6th Place,",Lowell,Arkansas,72745,36.246524,-94.102609,
Moore Heat & Air,"262 Andrew Drive,",Cabot,Arkansas,72023,34.964267,-92.063652,
Moix RV,"1213 Collier,",Conway,Arkansas,72032,35.065559,-92.362675,
Moix RV,"12903 I-30,",Little Rock,Arkansas,72209,34.676378,-92.345074,
Medlers Auto & Trailer Sales,"497 Highway 367 North,",Judsonia,Arkansas,72081,35.382007,-91.670425,
Midwest RV,"72519 Hc 62,",Calico Rock,Arkansas,72560,35.851011,-92.094066,
Metcalf's RV,"1386a East Emma,",Springdale,Arkansas,72764,36.175682,-94.060223,
Mcgaugh RV Sales,"2650 Wagon Wheel Road,",Springdale,Arkansas,72762,36.18165,-94.23068,
Mayflower RV,"6598 East Highway 171,",Malvern,Arkansas,72104,34.342042,-92.821803,
Mayflower RV & Auto,"#87 Interstate Drive,",Mayflower,Arkansas,72106,34.973989,-92.526078,
Wilson Heating Co,"405 West Main Street,",Ionia,Michigan,48846,42.986125,-85.057887,
William E Smith Company,"5295 East Valley Road,",Mt Pleasant,Michigan,48858,43.616033,-84.795459,
Wheelestate,"103 North 2nd Street,",Roscommon,Michigan,48653,44.490944,-84.599452,
Wheel Estate Sales,"720 East Chicago Road,",Coldwater,Michigan,49036,41.90548,-85.031277,
T & D Auto & Truck Service Ctr,"160 South Street,",Plainville,Massachusetts,2762,42.0128,-71.336602,
Sweetwater Truck & RV,"Route 124,",Brewster,Massachusetts,2631,41.747513,-70.066223,
Stearn RV,"71 Mechanic Street,",Bellingham,Massachusetts,2019,42.076682,-71.47449,
